6.74E+17,28639935, iowafarmertoday, iowa farmer today is a weekly newspaper that provides a practical timely and useful guide for iowa farmers , 2015-12-07,23:31:56, soybeans fall sharply as export and supply concerns build after reaching the highest level in six w , cedar rapids ia, twitterfeed,0, #farm#ag, ,2
8.55E+17,16184358, cnnmoney, the money news that matters most to you meet our team , 2017-04-21,2:30:01,  i was told basically well you know bill there s nothing we can do about it he s kind of an archie bunker , global, sprinklr,4, , ,16
8.10E+17,18087829, idahopresstrib, official twitter account for the idaho press tribune, 2016-12-15,20:57:35, rt audio former boise state qb coach joins us on to talk about the western kentucky gig , nampa idaho, twitter for iphone,6, , @BJRains:@CoachSanfordWKU@ESPNBoise,0
7.92E+17,16826147, news gazette, covering east central illinois with news sports and everything you want to know can we help you , 2016-10-28,4:07:02, photos from dierks bentley concert at sfc at , champaign il, tweetdeck,6, , ,15
8.24E+17,102446961, joliet hn, the herald news is a daily newspaper serving nearly 40 communities in will and grundy counties, 2017-01-25,18:39:02, plainfield park district mother son date night is jan 27 , joliet illinois, tweetdeck,1, , @plainfieldparks,1
7.08E+17,28146868, buglenewspapers, official account of the bugle newspapers serving bolingbrook romeoville woodridge westmont downers grove joliet niles park ridge buglenews, 2016-03-09,17:33:01, plainfield spring hockey season registration now open , will dupage cook illinois, buglenewspaper app,0, , ,0
4.36E+17,60678378, iltimes, the alternative newsweekly for central illinois , 2014-02-18,19:31:17, poetry out loud , springfield il, twitter for websites,1, , ,0
7.25E+17,27935501, dailyegyptian, since 1916 a mobile platform for the independent student news outlet at southern illinois university follow us on facebook and instagram dailyegyptian, 2016-04-27,21:49:07, if the budget stalemate continues will missed funding from fy 2016 be made up , carbondale ill , tweetdeck,0, , ,0
8.92E+17,33592330, imdailynews, local news from the daily news the daily source for news for iron mountain dickinson county and the upper peninsula region of michigan , 2017-07-31,17:19:07, gas prices move higher , iron mountain michigan, twitter for mac,0, , ,0
9.00E+17,15050354, deseretnews, official twitter of the deseret news, 2017-08-22,22:40:00,  pewresearch unveiled a new report that looked at how many times god is mentioned in state constitutions , salt lake city ut, tweetdeck,0, , @pewresearch,4
8.86E+17,25560065, phlbizjournal, we re the philadelphia business journal an award winning news organization we cover all things business in greater philadelphia , 2017-07-13,14:51:33, report astrazeneca ceo in running for teva chief executive job azn teva, philadelphia, sprout social,0, , ,0
7.67E+17,28785486, abc, see the whole picture with abc news facebook instagram , 2016-08-20,1:47:00, just in the men win in the 4x100m relay , new york city worldwide, tweetdeck,120, #USA#Bronze#Rio2016#Athletics, ,289
9.05E+17,91153522, westlinntidings, the west linn tidings is the local news leader proudly serving west linn and surrounding communities a division of the pamplin media group , 2017-09-05,23:15:26, poor air quality leads to cancellation of some varsity contests for and west linn read more here , west linn or, socialnewsdesk,0, , @thelolakers,2
8.65E+17,17498747, asburyparkpress, the asbury park press and cover monmouth and ocean counties at the jersey shore , 2017-05-18,16:30:12, newsbreak neptune shooting investigation roger ailes dead at 77 , new jersey shore, hootsuite,0, , ,1
8.92E+17,1018921, knoxnews, news from the knoxville news sentinel a part of the usa today network , 2017-07-31,9:14:16, oak ridge national laboratory partners with st jude in pediatric medical research , knoxville tn, dlvr it,1, , ,3
8.67E+17,82943769, bklyneagle, everything brooklyn since 1841 brooklyn s number 1 news stream, 2017-05-22,17:31:13, who knew meryl streep s mother was born in , brooklyn ny, hootsuite,0, #Brooklyn, ,1
8.63E+17,10648962, seattlepi, tweeting news from seattle and the pacific northwest read more at , 2017-05-13,8:07:50, g 7 nations seek ways to make growth help more people , seattle washington usa, socialflow,0, , ,1
9.03E+17,19560636, sfbusinesstimes, breaking news and developing stories direct from our newsroom , 2017-08-31,2:38:02, what do you get when you mix an startup and 17m a clean meat meatball of course , san francisco, sprout social,0, #SF#foodtech, @richardbranson,1
8.86E+17,8.01E+17, axios, smart brevity worthy of people s time attention and trust subscribe , 2017-07-13,14:23:51, rt omg guys here s all the stuff you need on leaked bill details per , , tweetdeck,25, , @DavidNather:@caitlinnowens:@axios,0
8.81E+17,331803536, citylab, all things urban from the atlantic , 2017-07-01,3:15:12, how vienna conquered its own filth , , socialflow,4, , ,9
8.35E+17,17091862, medillonthehill, students from medillschool reporting from the nation s capital contact us at medilldc gmail com, 2017-02-23,16:53:08, the police have now escorted spencer who was not invited out of the convention, washington dc, twitter for iphone,0, , ,0
8.48E+17,7.50E+17, pioneernewsin, , 2017-04-02,6:02:18, the unknown t20 coach is now looking for a team anthem and we still don t know what to make of it all , , pioneer news,0, , ,0
5.80E+17,15210410, njhotline, giving you the daily political briefing since 1987 subscribe membership nationaljournal com, 2015-03-23,10:57:42, cruz s knack for taking the most conservative position will have big effect on gop primary , washington d c , twitter for iphone,0, , ,0
8.94E+17,1596835069, univisionnews, the news that matters to us latinos in english en espa ol uninoticias , 2017-08-05,22:36:45, man of the moment mark krikorian the influential immigration hawk of the trump era , , hootsuite,3, , ,2
8.99E+17,15147042, educationweek, american education s newspaper and website of record , 2017-08-18,12:43:00, transgender students who want their schools to recognize their gender identities face a confusing legal landscape , bethesda md, tweetdeck,7, , ,7
9.00E+17,26028938, cbnnews, christian broadcasting network bringing international christian inspired 24 hour news , 2017-08-22,18:33:43, why a dozen cleveland browns players bowed together in prayer , d c nashville jerusalem va, twitter for iphone,38, , ,83
8.73E+17,487833518, nature, international weekly journal of science editorials news views corrections and primary research coverage here for news please see naturenews , 2017-06-09,13:05:03, study finds coral eating starfish grow more voracious in acidified waters , london, spredfast app,47, #ResearchHighlight, ,44
9.03E+17,16016427, frontlinepbs, investigative journalism that questions explains changes our world find over 200 docs short films reporting interactives at , 2017-08-30,2:07:00,  he just really stopped engaging in life lisa mchale on her late husband tom an nfl player , , sprinklr,11, #frontlinePBS, ,14
8.92E+17,55355654, thinkprogress, moving news forward , 2017-07-31,17:30:14, obamacare enrollees and activists cautiously celebrate their health victory , washington d c , meet edgar,5, , ,8
7.48E+17,2481602246, n24english, ntv news24 is the news service of nippon television japan s top private broadcast network this page presents a selection of today s leading stories in english, 2016-06-28,14:22:43, visits to hiroshima s a bomb museum spike after us president barack obama s historic tour , japan, facebook,0, , ,0
7.85E+17,16312576, ew, pop culture news opinion from entertainment weekly send us feedback at letters ew com, 2016-10-10,14:49:29, john oliver explains why guantanamo bay needs to be shut down on , new york ny, socialflow,13, #LastWeekTonight:, ,38
7.71E+17,612473, bbcnews, news features and analysis for world news follow bbcworld breaking news follow bbcbreaking latest sport news bbcsport our instagram bbcnews, 2016-09-01,21:05:17, friday s daily express britain s economy booms via , london, tweetdeck,84, #tomorrowspaperstoday#bbcpapers, @suttonnick),121
8.91E+17,10657272, asheville, asheville and western north carolina s source for news information real estate classifieds cars shopping entertainment and jobs, 2017-07-27,11:57:43, rt trump s mar a lago trips cost more than soldiers health care , asheville nc usa, twitter web client,991, #trans, @USATODAY:,0
8.61E+17,146457290, fbheraldsports, fb herald sports staff duns more and tjfbherald , 2017-05-06,2:17:57, rt lights are back on for the lc softball game , rosenberg texas, twitter for iphone,1, , @lcisdathletics:,0
8.01E+17,380648579, afp, top news and features from afp s reporters around the world elsewhere on twitter , 2016-11-22,17:11:06, the bye bye kabila movement wants dr congo s president joseph kabila to unconditionally stand down , france, twitter web client,21, , ,13
8.42E+17,16312576, ew, pop culture news opinion from entertainment weekly send us feedback at letters ew com, 2017-03-15,12:37:20, rt this is us finale mandy moore on that fight and final moment via, new york ny, tweetdeck,103, , @TheMandyMoore:@ew,0
8.58E+17,7302282, yahoosports, the official account of yahoo sports 100 feed free tweets by sports fans for sports fans , 2017-04-28,0:35:14, who is mitchell trubisky get to know the bears newest qb , playa vista ca, twitter web client,6, #NFLDraft, ,1
6.37E+17,423008274, southsidervoice, the weekly southsider voice newspaper serving beech grove to center grove new every wednesday the positive voice on the southside tweets by nathanpacers , 2015-08-26,20:40:25, rt happy from the , indianapolis in, twitter for android,21, #NationalDogDay#AlphaDogs!, @UIndyAthletics:,0
1.24E+17,41442263, timespost, your source for hometown news in south madison county including pendleton lapel markleville and ingalls, 2011-10-11,18:13:11, smcsc eyes new school calendar , pendleton in , pixelpipe,0, , ,0
7.79E+17,12580532, bsudailynews,  ballstate s independent student newspaper member of unified media sports page dn sports, 2016-09-23,21:01:08, spectrum held an open conversation to discuss biases in sexuality , muncie ind , tweetdeck,2, , ,3
5.53E+17,20520192, kckansan, the voice of wyandotte county since 1921 , 2015-01-06,18:37:46, midfielder roger espinoza returns to sporting kc , kansas city ks, twitterfeed,0, #KCK#WyCoKS, ,0
6.45E+17,35131348, winfieldcourier, the courier online winfield s online home for local news sports video and much more , 2015-09-19,4:24:29, city utility sales down sales tax revenues up so far this year , winfield ks, facebook,0, , ,0
2.30E+17,19451841, theoldhamera, only oldham only era , 2012-07-31,22:28:18, congressman davis announces abrupt resignation ,40031, facebook,1, , ,0
7.05E+17,11263532, louisvillemag, award winning general interest and lifestyle magazine based in louisville ky with high quality writing photography and design , 2016-03-01,19:53:08, we re giving away 2 tickets to the tulips amp juleps art and gift market this weekend retweet for your chance to win , louisville ky, twitter web client,30, , ,5
7.73E+17,34482360, city business, the business journal of the new orleans region , 2016-09-06,20:10:26, get started irs offers tax help to louisiana businesses , new orleans, twitter web client,0, , ,1
2.26E+17,241213814, amesbury news, , 2012-07-20,16:59:20, rt rt traffic alert boston route 1 nb tobin bridge expect extensive delays until approximately 3pm , amesbury mass , hootsuite,2, , @massgov:@massdot:,0
4.70E+17,764095214, cantonjournal, , 2014-05-22,17:15:33, what did canton veteran help start to keep the troops together , , hootsuite,0, , ,0
3.55E+17,36967877, hanovermariner, , 2013-07-10,19:47:44, rt if there s one thing he s got it s time rt nervous or does he think his time s being wasted , hanover ma, twitter web client,1, #tsarnaev, @pchianca:@reillyadam:,0
5.76E+17,18807864, melrosefreeprss, the melrose free press the newspaper of record in melrose mass , 2015-03-13,16:40:29, check out our photo gallery from the community reading day last week , melrose ma, twitter web client,0, , @MelrosePS,0
4.19E+17,20259433, sharonadvocate, , 2014-01-04,15:08:59, 2013 photo year in review 6 , walpole ma, zope4media,0, , ,0
8.13E+17,394820281, weymouthpaper, a weekly paper covering weymouth ma, 2016-12-25,0:55:28, rt here s what to look for in 2017 , weymouth ma, twitter web client,2, , @braintreepaper:,0
8.21E+17,16439779, city paper, baltimore maryland s finest and only alternative newsweekly , 2017-01-15,21:05:36, rt r house in remington serves pretty decent pretty expensive food lacks conviviality , baltimore md, twitter for iphone,4, , @city_paper:,0
8.35E+17,15345320, kj online, maine s oldest newspaper founded in 1825, 2017-02-23,14:33:58, lepage s proposed welfare changes meet stiff resistance at budget hearing , augusta maine 04330, tweetdeck,0, , ,0
2.65E+17,17301273, themainecampus, the university of maine s student newspaper since 1875 honored by spj tweets as best 2010 non daily student paper from maine to pennsylvania , 2012-11-03,1:19:29, open net rebound chance missed for the black bears time running out to try and tie this game up 18 06 gone in the 3rd , orono maine, twitter web client,0, #UMhockey, ,0
5.11E+17,15281952, speerjt, sports director of petoskey news review gaylord herald times and charlevoix courier editor of gaylord ht family man alpena native cmu grad eph 2 8, 2014-09-13,0:51:39, rt johannesburg lewiston 22 central lake 14 after three quarters , gaylord mi, twitter web client,2, #GHTSports, @GHTSports:,0
7.54E+17,26656498, mdn, daily newspaper for midland michigan and the surrounding counties community focused community driven making a difference seven days a week , 2016-07-14,16:15:05, southbound m 18 will be detoured in the first phase , midland mi, facebook,0, , ,0
7.67E+17,115440615, advisorsource, news website and weekly community newspaper serving several areas of macomb county , 2016-08-19,14:28:00, seven candidates seek three open seats on the romeo village council in the nov 8 election , clinton township mi, hootsuite,1, , ,0
2.26E+17,16298634, sunthisweek, sun thisweek serving the southern minneapolis st paul suburbs , 2012-07-18,16:43:43, apple valley driver injured in rollover on galaxie ave , apple valley mn, twitterfeed,0, , ,0
8.35E+17,233698422, hibbdailytrib, the hibbing daily tribune founded in 1893 is the central iron range s leading source of advertising news and information , 2017-02-23,19:57:21, u s steel seeks court action on minntac permit via, hibbing mn, twitter web client,0, , @HibbDailyTrib,0
8.42E+17,118814073, msureporter, the self sustaining student operated college newspaper for minnesota state university mankato , 2017-03-14,19:44:22, make sure you check out tuesday s issue of the reporter , mankato mn, twitter web client,0, , ,0
6.56E+17,231918342, octimes, a weekly newspaper in ozark county missouri , 2015-10-20,15:04:12, a special singalong showing of the movie the sound of music will be shown at 7 p m friday oct 16 in the west plains civic center , gainesville mo , hootsuite,0, , ,0
7.95E+17,974151680, monetttimes, a daily newspaper serving the people of barry and lawrence county mo since 1899 , 2016-11-05,22:07:01, photo fall harvest underway at monett community garden , monett mo, buffer,0, , ,2
5.08E+17,20593650, vandalialeader, newspaper serving audrain county area in missouri since 1874, 2014-09-05,21:37:58, within the next week werdcc will have an emergency exercise involves staff and law enforcement , vandalia missouri, twitter web client,0, , ,0
4.10E+17,1345376881, kempermessenger, the kemper county messenger is a weekly newspaper serving kemper county mississippi , 2013-12-09,2:42:30, east mississippi has won its second national title in three years congrats to the lions and coach buddy stephens , dekalb mississippi, facebook,1, , ,0
4.34E+17,340361741, mdwfponline, mississippi department of wildlife fisheries parks, 2014-02-14,15:09:32, rt happy valentine s day lads and lassies , , twitter web client,1, , @MDWFPAIMS:,0
6.51E+17,604002966, swmtmagazine, what we love you might not know about montana subscribe free delivered weekly want something to do check list your mt event free , 2015-10-05,1:37:39, bike swap in missoula may 9 10 , bozeman sw montana, tweet old post,0, , ,0
5.81E+17,1936021843, bladenjournal, , 2015-03-25,12:56:09, eagles ace wallace rose hill in tennis , elizabethtown nc, twitter web client,1, , ,0
6.95E+17,35771864, mcdowellnews, , 2016-02-03,21:05:16, mcdowell jvs split with asheville mcdowell s junior varsity basketball teams took the floor at titan gym for , mcdowell county nc, twitterfeed,1, , ,1
8.27E+17,297623476, warrenrecord, the hometown newspaper serving the warren co communities of macon norlina warrenton ridgeway vaughan wise paschall manson afton elberon inez arcola, 2017-01-31,22:12:47, longtime coach reflects on 30 years in education , warrenton warren county n c , facebook,0, , ,1
4.49E+17,64448274, farmranchguide, entertainment for the agvocate transmitting the latest ag related news and events from north dakota and the surrounding states agnews, 2014-03-25,18:44:08, launches digital in support of , north dakota, twitter web client,0, #FoodIQQuiz#NationalAgDay, ,0
7.90E+17,54951024, kearneyhub, founded in 1888 the kearney hub provides award winning local news reporting on the south central nebraska region 308 237 2152 or 800 950 6113, 2016-10-21,16:30:01, bass pro says it will keep cabela s brand alive but for how long , kearney nebraska, tweetdeck,1, , ,2
3.96E+17,17353026, cranburypress, the cranbury press news information events classifieds from cranbury nj jamesburg nj and monroe nj , 2013-11-01,20:58:57, monroe firefighters industry join for drill monroe the monroe township fire departments hosted a confined , cranbury nj, twitterfeed,0, , ,0
8.48E+17,19609379, dailyrecord, the daily record part of the usatoday network is your primary source for morris county news for local sports news follow dailyrecordspts , 2017-04-01,16:00:21, three to hospitals after dwi crash in mount olive , morris county new jersey, hootsuite,1, , ,0
2.61E+17,113681005, rnobserver, independent student run newspaper of rutgers university newark rt s are not endorsements ig runobserver email observercopy gmail com, 2012-10-23,15:24:15, taylor swift s new album release back with more break up songs by megan shaefer sports editor american sin , newark n j , tumblr,0, , ,0
8.21E+17,759251, cnn, it s our job to gothere tell the most difficult stories join us for more breaking news updates follow cnnbrk download our app , 2017-01-17,19:38:01, donald trump will sit with bill o reilly for a super bowl sunday interview , , sprinklr,90, , ,281
8.77E+17,40665170, therepublicnews, news from the republic newspaper and in columbus indiana, 2017-06-20,7:32:12, going the distance local grads make transition to college , columbus indiana, dlvr it,0, , ,1
8.88E+17,64643056, rt com, rt the global news network broadcasts from moscow london and washington studios to over 100 countries , 2017-07-21,8:24:01, watch live air show , , twitter web client,21, #MAKS2017, ,21
8.67E+17,12568062, helenaironline, bringing you the latest from montana s capital city follow for breaking state and local news , 2017-05-24,20:24:34, a look at how montana law handles accidental child shooting cases , helena montana, buffer,0, , ,0
8.63E+17,16639736, tennessean, serving nashville middle tennessee quality news tweets by shellacandvinyl jgarcia36 jaimeacardenas kyleahjasmine selliott0 breakingtn, 2017-05-12,3:29:59, police respond to report of shooting at dickerson pike gas station , nashville tn, hootsuite,1, , ,0
7.96E+17,265902729, bbcsport, official account also from bbc bbcmotd bbcf1 bbctms bbctennis bbcrugbyunion bbcsnooker bbcgetinspired, 2016-11-07,7:13:49, the best goals highlights amp funny moments all in one place it s our first round catch up , mediacityuk salford, tweetdeck,20, #FACup, ,39
8.39E+17,807095, nytimes, where the conversation begins follow for breaking news special reports rts of our journalists and more visit to share news tips , 2017-03-08,11:50:04, after 7 years of waiting to dismantle obama s affordable care act why are republicans now revolting to replace it , new york city, socialflow,170, , ,310
8.95E+17,4170491, ajc, atlanta s best source for news you can reach our customer service team here ajcassist, 2017-08-08,19:07:40, update caller in nearly five hour swat standoff was high police say , atlanta ga, tweetdeck,1, , ,0
9.04E+17,567583953, mtjulietnews, providing the latest news and information important to mt juliet tenn , 2017-09-01,21:05:04, jim mullen sell the sizzle not the city , mt juliet tenn , hootsuite,0, , ,0
8.73E+17,42958829, cbseveningnews, the official account of the cbs evening news with jeffglor the longest running evening newscast , 2017-06-09,16:45:01,  little walking miracle boy slowly healing after utah shooting killed mom brother , new york, sprinklr,1, , ,4
8.43E+17,16973333, independent, news comment and features from the independent donate to our christmas appeal and helpahungrychild, 2017-03-17,7:13:44, the mothers and daughters who have been cleaved apart by donald trump s assault on obamacare , london, tweetdeck,4, , ,6
7.96E+17,134758540, timesofindia, news views analyses conversations india s no 1 digital news destination world s largest selling english newspaper a times internet limited product, 2016-11-09,0:18:42, follow toi s in depth coverage , new delhi, twitter web client,4, #ElectionNight, ,23
8.17E+17,15458694, huffpostpol, the latest political news from huffpost s politics team , 2017-01-06,3:11:04, chuck schumer answers donald trump s clown jibe , washington d c , socialflow,46, , ,66
8.78E+17,918169628, decisiondeskhq, decision desk hq provides fast accurate election night results in depth data and daily non partisan election news and analysis contact decisiondeskhq com, 2017-06-23,17:11:08, rt the precinct map is really cool , everywhere , twitter for iphone,20, , @bendreyfuss:@DecisionDeskHQ,0
9.00E+17,299684943, seymourtribune, connecting people building community improving life , 2017-08-22,7:39:06, local students learn about witness event at school , seymour indiana, dlvr it,0, , ,0
9.02E+17,12804312, kpcc, news and conversation from 89 3 kpcc southern california public radio , 2017-08-27,2:30:02, la doesn t pay enough attention to the needs of homeless women , los angeles california, buffer,41, , ,65
8.72E+17,1917731, thehill, the hill is the premier source for policy and political news follow for tweets on what s happening in washington breaking news and retweets of our reporters , 2017-06-07,13:52:06,  here are the constitutional options after the trump russia investigation , washington dc, socialflow,47, , ,44
8.86E+17,29209295, dbjnews, dayton region s best source for local business news, 2017-07-13,14:14:18, rt here s our updated list of the area s industrial parks it s ranked by acres occupied subscription required , dayton oh usa, twitter web client,1, , @DBJnews:,0
8.76E+17,14179819, njdotcom, n j s 1 news website truejersey news tips , 2017-06-17,11:21:05,  woefully deficient system to blame for 6 suicides at county jail lawsuit says , new jersey, dlvr it,2, , ,1
8.85E+17,1255671, nyt, stories published by the ny times via rss this flow is maintained by a server app written by davewiner and has been running since 2007 , 2017-07-12,7:16:48, faraday future moves suv production as work halts on plant , new york ny, radio3 io,0, , ,0
7.97E+17,16815644, abcpolitics, reports from abc news political team , 2016-11-12,15:12:43, new mistrial declared after jury deadlocks in case of white ohio officer who killed a black man during traffic stop , washington dc, socialflow,12, , ,6
8.75E+17,21780652, pittsburghpg, the pittsburgh post gazette serving western pa for over 200 years , 2017-06-15,13:26:46, baseball field shooting captures both sides of nation s gun control debate , pittsburgh pa , echobox social,1, , ,2
8.83E+17,8249162, modbee, world s greatest website plus news and information about modesto and central california from the modesto bee and , 2017-07-06,18:34:21, this pet food killed a dog now the company wants to donate it to animal shelters , modesto ca, twitter web client,2, , ,0
8.84E+17,16973333, independent, news comment and features from the independent donate to our christmas appeal and helpahungrychild, 2017-07-10,7:12:57, researchers think they know where amelia earhart died days after a photo suggested she lived , london, tweetdeck,20, , ,19
8.72E+17,38647512, indianexpress, india s most trusted news organisation, 2017-06-05,13:47:02, exam toppers 2017 know who scored the highest in isc and other national level exams , india, twitter web client,7, #CBSE#UPSC#ICSE, ,16
7.89E+17,134758540, timesofindia, news views analyses conversations india s no 1 digital news destination world s largest selling english newspaper a times internet limited product, 2016-10-21,14:03:35, explained in infographics how the spread of islamic state is being stopped , new delhi, tweetdeck,22, , ,31
9.00E+17,37034483, ndtv, breaking news alerts from india, 2017-08-23,15:38:05, rt quick commands custom phrases to launch one or multiple actions at once live , india, tweetdeck,3, #galaxynote, @Gadgets360:,0
8.61E+17,148845723, airforcetimes, your independent voice for everything air force rt endorsement, 2017-05-06,22:40:54, in mosul hunger grows amid slow advances against isis , , socialflow,1, , ,1
8.77E+17,299684943, seymourtribune, connecting people building community improving life , 2017-06-19,7:05:09, photo gallery soaring high , seymour indiana, dlvr it,0, , ,0
8.10E+17,16312576, ew, pop culture news opinion from entertainment weekly send us feedback at letters ew com, 2016-12-16,15:25:30, rt if you listen to the soundtrack on spotify the play scroll turns into a lightsaber htt , new york ny, tweetdeck,120, #RogueOne, @AlexSteinman:,0
8.64E+17,15822299, tdonline, latest news from tallahassee s daily newspaper the tallahassee democrat and part of the usa today network , 2017-05-16,3:14:06, softball aucilla christian maclay brace for state semifinals , tallahassee florida, dlvr it,0, , ,1
8.96E+17,43805270, thebuffalonews, news alerts headlines and notes from buffalo s daily newspaper download our ios app , 2017-08-10,22:02:57, rt taking uber to or from for the game there s a new designated pickup and drop off zone , buffalo ny, tweetdeck,3, #NewEraField#Bills, @TBNSports:,0
8.68E+17,16381558, redeyechicago, helping you eat drink do and see chicago better follow us on ig redeyechicago, 2017-05-26,20:37:00, who says can t be romantic , chicago il usa, tweetdeck,2, , @CheesiesChicago,5
8.70E+17,10648962, seattlepi, tweeting news from seattle and the pacific northwest read more at , 2017-05-31,9:39:31, spain and india pms meet to boost economic security ties , seattle washington usa, socialflow,0, , ,0
8.74E+17,20562637, businessinsider, what you need to know , 2017-06-12,21:36:27, the us navy could be bigger stronger and more lethal in just 5 years , new york ny, business insider,15, , ,29
8.63E+17,17131180, arkansasblog, arkansas times senior editor max brantley reports little rock news arkansas news and arkansas politics , 2017-05-11,10:41:56, rt is not anyone at the white house embarrassed by the rampant dishonesty and has had enough this is a rhetorical question , little rock ar, twitter for iphone,1203, , @DavidCornDC:,0
8.98E+17,16028049, timesfreepress, breaking news in chattanooga the tennessee valley and north georgia , 2017-08-17,1:00:01, three of ridgeland s nonregion opponents made the playoffs last year , chattanooga tn, tweetdeck,0, , ,0
8.88E+17,299802277, braddjaffy, nbc news senior news editor and writer nbc nightly news the more em dashes the merrier , 2017-07-21,15:00:02, every former cbo director signs letter to congressional leaders on the importance of cbo in nonpartisan analysis , new york, tweetdeck,284, , ,512
8.46E+17,8839632, nbcnightlynews, breaking news in depth reporting context on news from around the world full episodes newsletter , 2017-03-25,16:00:03, meet julia sesame street s first character with autism , new york, tweetdeck,29, , ,67
8.05E+17,87818409, guardian, the need for independent journalism has never been greater become a guardian supporter , 2016-12-02,5:56:44, andorra to renounce banking secrecy as it sheds tax haven status , london, socialflow,31, , ,28
9.04E+17,275686563, verge,  covers life in the future , 2017-09-03,21:52:20, here are the winners of the 2017 dragon awards , new york, vox media,21, , ,46
8.50E+17,24362769, cbsnewsradio, the original national radio news network get our apps for ios or android , 2017-04-07,12:53:18, rt team coverage at the pentagon me w potus kicks off america s longest running newscast the cbs world , nyc and worldwide, twitter web client,3, , @stevenportnoy:@cbsMcCormick,0
8.19E+17,15862891, naturenews, science news opinion from the news team at nature the international journal of science get our daily newsletter , 2017-01-09,21:40:15, vote could drive an academic exodus , worldwide, hootsuite,98, , ,45
4.92E+17,41847726, bloombergenv, the leading news source for environment energy and worker safety analysis follow our journalists , 2014-07-24,14:44:07, rt check out our 12 page report on adaptation behind paywall at , arlington va, hootsuite,0, #climate, @GeraldSilverma1@cwhetzel@MarthaWKessler,1
8.47E+17,18220630, natpress, we educate journalists in the u s and around the world through fellowships and other programs we recognize journalistic excellence through awards , 2017-03-29,16:19:30, we enjoyed talking with russian journalism professors this morning as part of the international visitor , washington d c , hootsuite,1, , @StateDept,2
8.42E+17,16579249, abcnewsradio, america s largest commercial radio news network powered by abcradio , 2017-03-15,15:58:12, russian agents facing charges in yahoo hacking attacks , united states of america, dlvr it,0, , ,0
8.53E+17,23818581, vice, the definitive guide to enlightening information , 2017-04-14,12:43:01, the third week of april is historically a very scary time for america , brooklyn ny, sprout social,163, , ,243
8.57E+17,9721292, abc15, your 1 source for breaking news in arizona join our conversation with abc15 news tip share abc15 com or call 602 685 6351, 2017-04-26,11:33:32, rt we are aware of and are investigating the threats regarding san tan elementary if you have suspect information plea , phoenix az, tweetdeck,63, , @ChandlerPolice:,0
6.98E+17,15723995, timeculture, what s good bad and breaking in music movies tv and more, 2016-02-11,19:31:16, watch ok go s crazy new zero gravity music video , , hootsuite,3, , ,3
8.60E+17,16686144, nytopinion, editorials columns op ed essays letters blog posts and more from nytimes opinion nytimes com, 2017-05-04,4:42:02, the president should insist on paying his family s security costs himself , nyc london paris hong kong, socialflow,31, #NYTLetters, ,77
5.10E+17,21683908, stitcher, 100 000 podcasts in your pocket listen anytime anywhere for free need help with the app email us at support stitcher com, 2014-09-10,2:02:02, would you fire goodell shares his thoughts on the ray rice tape on , anywhere on the go, buffer,2, , @SI_PeterKing@957thegame.,1
7.41E+17,25098482, imfnews, breaking news and alerts from the international monetary fund , 2016-06-11,2:06:51, lipton it is within china s power to address corporate indebtedness and financial sector weakness read the speech , washington dc, hootsuite,28, , ,28
7.86E+17,133052366, usatopinion, editorials and opinions from usa today s editorial page , 2016-10-13,1:35:05, donald trump did win the battle for the nomination a fact of life , usa today hq mclean va , hootsuite,1, #Opposingview, ,2
8.14E+17,626533732, j insider, covering u s politics business news with a jewish angle jipoli jibusi sign up for our curated dailykickoff email here , 2016-12-29,1:34:44, rt kerry questions how much longer u s can support israel under status quo , , twitter for mac,1, , @JewishJournal:,0
8.49E+17,1408003598, fdrlst, a web magazine of culture entertainment and politics be lovers of freedom and anxious for the fray , 2017-04-03,14:12:14, rt women we are an essential part to building a culture of life in our own communities great ideas here , united states of america, tweetdeck,75, , @LilaGraceRose:@FDRLST!,0
8.94E+17,2884771, newsweek, stay relevant news and analysis on politics science technology and culture , 2017-08-04,22:10:03, not so smooth matchbox twenty concert delayed by bees , new york ny, socialflow,3, , ,15
8.74E+17,14780915, rollingstone, the latest news and more from rolling stone magazine and , 2017-06-10,14:00:02, ray charles died 13 years ago today here s why he s one of the greatest singers of all time , new york new york, socialflow,249, , ,371
7.39E+17,36670025, bbcafrica, african news from the bbc find us on facebook instagram google , 2016-06-05,11:42:15, rt a photo of this fruit taught one reporter about public embarrassment and somali cuisine , , twitter for iphone,15, , @bbcworldservice:,0
7.63E+17,5988062, theeconomist, news and analysis with a global perspective subscribe here , 2016-08-08,8:32:21, what is the appeal of trump we speak to voters in a small town in tennessee , london, socialflow,52, , ,86
7.46E+17,16817883, scifri, brain fun for curious people hosted by iraflatow from pri , 2016-06-24,19:33:03,  fuel cells are cool but making the hydrogen is very energy intensive ceo of solectria solar , new york new york, tweetdeck,5, , @YaskawaSol,1
4.00E+17,262799941, scotusreporter, robert barnes covers the supreme court for the washington post , 2013-11-11,13:21:56, latest high court column they re happy to take no as an answer from the supreme court , washington dc, bitly bitlink,6, #scotus, ,0
8.44E+17,14267944, clevelanddotcom, breaking news sports and entertainment from across northeast ohio follow our reporters at , 2017-03-20,23:11:04, if obamacare is repealed there could be major repercussions in the isolated poor rural vinton county , cleveland ohio, socialflow,2, , ,3
